;ID;duration;time_deta;mean_deficit;max_deficit;sum_deficit;list_deficit;Qmin;start_date;start_year;start_month;max_date;max_month;end_date;Station;River
99;99;3;12;48.0;70.0;144.0;[16.0, 58.0, 70.0];1490;1918-04-16;1918;4;1918-04-21;4;1918-04-19;6335050;RHINE RIVER
100;100;2;37;19.976041666666674;20.0;39.95208333333335;[20.0, 19.95208333333335];1550;1918-05-26;1918;5;1918-05-28;5;1918-05-28;6335050;RHINE RIVER
101;101;1;3;16.0;16.0;16.0;[16.0];1520;1918-05-31;1918;5;1918-05-31;5;1918-06-01;6335050;RHINE RIVER
102;102;22;0;324.01714015151515;511.13541666666674;7128.377083333334;[38.0, 90.0, 121.59999999999991, 148.0, 210.0, 243.83333333333348, 250.0, 308.0, 330.0, 360.0, 400.0, 436.0, 467.5583333333334, 468.0, 440.0, 468.25, 511.13541666666674, 498.0, 474.0, 410.0, 320.0, 136.0];1170;1918-06-01;1918;6;1918-07-09;7;1918-06-23;6335050;RHINE RIVER
103;103;1;79;6.0;6.0;6.0;[6.0];1170;1918-09-10;1918;9;1918-09-11;9;1918-09-11;6335050;RHINE RIVER
104;104;13;68;105.15384615384616;162.08124999999995;1367.0;[6.0, 52.0, 46.0, 94.0, 105.0, 124.0, 115.88750000000005, 118.0, 118.0, 124.0, 154.03125, 148.0, 162.08124999999995];902;1918-11-18;1918;11;1918-12-12;12;1918-12-01;6335050;RHINE RIVER
105;105;1;0;138.79999999999995;138.79999999999995;138.79999999999995;[138.79999999999995];962;1918-12-01;1918;12;1918-12-02;12;1918-12-02;6335050;RHINE RIVER
106;106;5;7;56.30500000000002;105.52500000000009;281.5250000000001;[6.0, 32.0, 72.0, 105.52500000000009, 66.0];1140;1918-12-09;1918;12;1918-12-17;12;1918-12-14;6335050;RHINE RIVER
107;107;1;54;18.0;18.0;18.0;[18.0];1410;1919-02-06;1919;2;1919-02-07;2;1919-02-07;6335050;RHINE RIVER
108;108;2;1;43.0;50.0;86.0;[36.0, 50.0];1320;1919-02-08;1919;2;1919-02-11;2;1919-02-10;6335050;RHINE RIVER
109;109;8;1;163.75;226.0;1310.0;[74.0, 106.0, 180.0, 216.0, 220.0, 226.0, 190.0, 98.0];1200;1919-02-11;1919;2;1919-02-24;2;1919-02-19;6335050;RHINE RIVER
110;110;21;203;128.50496031746033;165.0;2698.604166666667;[36.0, 46.0, 69.13750000000005, 87.51666666666665, 102.0, 129.57500000000005, 152.4916666666668, 154.0, 160.0, 165.0, 153.0, 157.02083333333326, 145.33124999999995, 138.0, 139.0, 144.0, 144.0, 146.0, 149.0, 143.0, 138.53125];912;1919-09-10;1919;9;1919-10-09;10;1919-10-01;6335050;RHINE RIVER
111;111;7;0;80.15357142857144;118.0;561.075;[118.0, 109.0, 99.0, 90.07500000000005, 80.0, 59.0, 6.0];927;1919-10-01;1919;10;1919-10-08;10;1919-10-08;6335050;RHINE RIVER
112;112;18;6;82.7403240740741;131.11249999999995;1489.3258333333338;[38.0, 32.0, 61.0, 104.36875000000009, 81.0, 73.0, 63.325000000000045, 58.15000000000009, 77.70416666666665, 73.0, 84.0, 76.20000000000005, 101.75833333333344, 131.11249999999995, 111.08333333333337, 109.98749999999995, 104.15625, 109.48000000000002];850;1919-10-14;1919;10;1919-11-13;11;1919-11-01;6335050;RHINE RIVER
113;113;10;0;142.20666666666665;165.0;1422.0666666666666;[143.80000000000007, 139.2791666666667, 148.0625, 165.0, 156.76874999999995, 155.20000000000005, 134.79999999999995, 159.0, 133.0, 87.15625];841;1919-11-01;1919;11;1919-11-14;11;1919-11-11;6335050;RHINE RIVER
114;114;1;119;8.25833333333344;8.25833333333344;8.25833333333344;[8.25833333333344];1560;1920-03-09;1920;3;1920-03-10;3;1920-03-10;6335050;RHINE RIVER
115;115;3;233;23.145416666666694;61.80000000000007;69.43625000000009;[0.15625, 7.480000000000018, 61.80000000000007];932;1920-10-29;1920;10;1920-11-02;11;1920-11-01;6335050;RHINE RIVER
116;116;30;0;255.33104166666666;368.79999999999995;7659.93125;[82.2791666666667, 106.0625, 123.0, 138.76874999999995, 150.20000000000005, 139.79999999999995, 182.0, 222.0, 234.15625, 235.29375000000005, 247.57083333333344, 253.0, 268.0, 262.0, 289.0, 290.0, 278.0, 302.0, 296.0, 318.0, 286.0, 320.0, 305.88750000000005, 318.0, 312.0, 306.0, 340.03125, 342.0, 344.08124999999995, 368.79999999999995];708;1920-11-01;1920;11;1920-12-29;12;1920-12-01;6335050;RHINE RIVER
117;117;31;0;478.6032930107527;651.0;14836.702083333334;[426.0, 464.0, 500.0, 491.81666666666683, 486.0, 494.0, 474.0, 406.0, 368.0, 369.0, 400.5250000000001, 399.0, 461.0, 458.0, 490.0, 526.0, 518.0, 509.0, 566.0, 621.3625, 651.0, 635.0562500000001, 612.45625, 629.16875, 622.21875, 562.5104166666667, 470.45000000000005, 421.98125000000005, 318.15625, 278.0, 208.0];681;1920-12-01;1920;12;1921-01-20;1;1921-01-01;6335050;RHINE RIVER
118;118;2;0;81.97395833333337;147.0229166666668;163.94791666666674;[147.0229166666668, 16.924999999999955];1020;1921-01-01;1921;1;1921-01-03;1;1921-01-03;6335050;RHINE RIVER
119;119;10;2;130.6241666666667;230.0;1306.241666666667;[53.208333333333485, 88.0, 80.0, 84.0, 126.00833333333344, 106.0, 206.0, 165.0250000000001, 230.0, 168.0];1190;1921-01-05;1921;1;1921-01-23;1;1921-01-15;6335050;RHINE RIVER
120;120;19;26;388.5546052631579;610.0;7382.5375;[66.0, 164.0, 216.0, 280.0, 316.0, 340.0, 346.0, 330.0, 308.0, 325.73749999999995, 392.0, 446.70000000000005, 475.2520833333333, 509.29791666666665, 536.55, 581.0, 567.0, 610.0, 573.0];863;1921-02-10;1921;2;1921-03-17;3;1921-03-01;6335050;RHINE RIVER
121;121;31;0;763.6904394576906;893.1916666666666;23674.403623188406;[543.45, 590.0, 596.0, 626.25, 611.0, 654.0, 692.2333333333333, 713.4416666666666, 683.0, 763.2583333333334, 774.0, 780.0, 770.8583333333333, 774.0, 782.0, 815.0, 804.0, 768.0, 806.0250000000001, 774.125, 782.0, 794.0, 852.23125, 846.0, 832.8854166666667, 866.0, 888.0, 893.1916666666666, 877.8666666666666, 850.586956521739, 871.0];677;1921-03-01;1921;3;1921-04-27;4;1921-04-01;6335050;RHINE RIVER
122;122;30;0;832.2432638888889;930.0;24967.297916666666;[900.3416666666667, 855.0, 861.0, 879.25, 876.5208333333333, 845.0, 924.2333333333333, 912.0, 930.0, 865.5333333333333, 856.8645833333333, 864.0, 918.0, 882.7104166666666, 880.6083333333333, 892.0, 874.0, 856.0, 834.6666666666667, 806.875, 808.75, 797.6729166666667, 765.4916666666666, 770.0, 744.0, 715.7, 699.5999999999999, 717.4791666666665, 718.0, 716.0];658;1921-04-01;1921;4;1921-05-08;5;1921-05-01;6335050;RHINE RIVER
123;123;31;0;645.807997311828;796.0;20020.047916666666;[752.2666666666667, 762.0, 768.4645833333334, 760.0, 768.425, 738.0, 729.8520833333332, 708.3166666666666, 676.7416666666666, 691.95, 670.2125000000001, 664.4166666666665, 661.0, 677.0, 697.0, 697.0916666666667, 707.0, 753.0, 756.0, 780.0, 796.0, 633.0, 606.1979166666667, 558.1604166666666, 540.0, 550.0, 529.9520833333333, 428.0, 338.0, 316.0, 306.0];708;1921-05-01;1921;5;1921-06-20;6;1921-06-01;6335050;RHINE RIVER
124;124;30;0;448.5072916666667;592.0;13455.21875;[268.0, 270.0, 271.5999999999999, 258.0, 310.0, 373.8333333333335, 360.0, 418.0, 440.0, 440.0, 450.0, 476.0, 467.5583333333334, 418.0, 400.0, 468.25, 531.1354166666667, 518.0, 444.0, 450.0, 470.0, 476.0, 510.0, 554.7416666666668, 558.325, 575.8208333333332, 548.5999999999999, 567.3541666666667, 570.0, 592.0];1040;1921-06-01;1921;6;1921-07-29;7;1921-07-01;6335050;RHINE RIVER
125;125;31;0;550.2750672043011;616.0;17058.527083333334;[616.0, 606.0, 608.0, 603.0083333333334, 569.4770833333334, 442.03958333333344, 403.6041666666665, 461.3395833333334, 496.3458333333333, 500.0, 542.45, 565.6500000000001, 570.0, 578.0, 596.0333333333333, 586.0, 584.14375, 595.8833333333334, 612.0, 577.95, 556.875, 532.0, 524.7166666666667, 531.3270833333333, 517.2, 508.9083333333333, 504.0, 531.575, 567.0, 572.0, 599.0];823;1921-07-01;1921;7;1921-07-31;7;1921-08-01;6335050;RHINE RIVER
126;126;31;0;435.7716397849462;610.7;13508.920833333334;[606.0, 610.7, 590.0, 576.0, 539.0416666666665, 504.0, 553.2750000000001, 570.0, 588.2229166666668, 590.6208333333334, 596.45, 587.8499999999999, 575.2, 545.9541666666667, 509.0, 475.44583333333344, 425.0, 372.0, 304.0, 275.96875, 268.5250000000001, 285.15625, 278.9333333333334, 279.57500000000005, 299.00833333333344, 293.0, 284.0, 307.1875, 293.0, 274.15625, 251.6500000000001];774;1921-08-01;1921;8;1921-09-01;9;1921-09-01;6335050;RHINE RIVER
127;127;30;0;279.6879166666667;360.0;8390.6375;[258.0, 254.0, 259.0, 278.0, 311.0958333333333, 316.9375, 348.0, 360.0, 329.0, 335.0, 330.0, 326.13750000000005, 318.51666666666665, 294.0, 321.57500000000005, 305.4916666666668, 218.0, 204.0, 238.0, 253.0, 251.02083333333326, 262.33124999999995, 263.0, 292.0, 284.0, 259.0, 225.0, 227.0, 230.0, 239.53125];774;1921-09-01;1921;9;1921-10-07;10;1921-10-01;6335050;RHINE RIVER
128;128;31;0;352.1412231182796;432.70416666666665;10916.377916666666;[223.0, 227.0, 244.0, 267.07500000000005, 279.0, 300.0, 292.0, 303.3458333333333, 322.94375000000014, 324.0, 316.0, 327.6875, 337.0, 368.0, 370.0, 385.0, 405.3687500000001, 396.0, 426.0, 420.32500000000005, 420.1500000000001, 432.70416666666665, 413.0, 413.0, 403.20000000000005, 418.75833333333344, 419.11249999999995, 384.08333333333337, 365.98749999999995, 353.15625, 359.48];600;1921-10-01;1921;10;1921-11-21;11;1921-11-01;6335050;RHINE RIVER
129;129;7;0;390.70148809523806;417.0;2734.9104166666666;[397.80000000000007, 393.2791666666667, 405.0625, 417.0, 413.76874999999995, 404.20000000000005, 303.79999999999995];589;1921-11-01;1921;11;1921-11-11;11;1921-11-08;6335050;RHINE RIVER
130;130;14;9;263.7142857142857;396.08124999999995;3692.0;[108.0, 144.0, 184.0, 198.0, 247.0, 268.0, 290.0, 284.88750000000005, 293.0, 295.0, 294.0, 340.03125, 350.0, 396.08124999999995];688;1921-11-17;1921;11;1921-12-13;12;1921-12-01;6335050;RHINE RIVER
131;131;31;0;601.5000672043011;723.0562500000001;18646.502083333333;[388.79999999999995, 457.0, 517.0, 548.0, 525.8166666666668, 539.0, 589.0, 596.0, 603.0, 586.0, 593.0, 617.5250000000001, 616.0, 659.0, 643.0, 643.0, 656.0, 650.0, 666.0, 682.0, 681.3625, 711.0, 723.0562500000001, 677.45625, 690.16875, 676.21875, 633.5104166666667, 574.45, 572.98125, 497.15625, 434.0];600;1921-12-01;1921;12;1922-01-22;1;1922-01-01;6335050;RHINE RIVER
132;132;2;0;319.47395833333337;389.0229166666668;638.9479166666667;[389.0229166666668, 249.92499999999995];778;1922-01-01;1922;1;1922-01-03;1;1922-01-03;6335050;RHINE RIVER
133;133;10;19;231.7;418.0;2317.0;[8.0, 56.0, 86.0, 236.0, 178.0, 234.0, 304.0, 382.0, 418.0, 415.0];993;1922-01-22;1922;1;1922-02-08;2;1922-02-01;6335050;RHINE RIVER
134;134;1;0;396.0;396.0;396.0;[396.0];1050;1922-02-01;1922;2;1922-02-02;2;1922-02-02;6335050;RHINE RIVER
135;135;10;559;45.0604166666667;102.0;450.60416666666697;[8.0, 28.44583333333344, 48.0, 84.0, 102.0, 75.96875, 48.52500000000009, 33.15625, 20.933333333333394, 1.5750000000000455];1190;1923-08-15;1923;8;1923-08-29;8;1923-08-25;6335050;RHINE RIVER
136;136;4;3;47.49843750000002;60.0;189.9937500000001;[39.1875, 60.0, 46.15625, 44.65000000000009];1200;1923-08-28;1923;8;1923-09-01;9;1923-09-01;6335050;RHINE RIVER
137;137;24;0;60.58776041666667;92.0;1454.10625;[50.0, 46.0, 46.0, 50.0, 73.0958333333333, 64.9375, 72.0, 62.0, 40.0, 66.0, 66.0, 69.13750000000005, 67.51666666666665, 52.0, 37.575000000000045, 59.49166666666679, 66.0, 72.0, 92.0, 90.0, 89.02083333333326, 77.33124999999995, 30.0, 16.0];980;1923-09-01;1923;9;1923-10-13;10;1923-09-25;6335050;RHINE RIVER
138;138;7;151;117.6139880952381;158.0;823.2979166666667;[76.29791666666665, 98.54999999999995, 128.0, 104.0, 158.0, 136.0, 122.45000000000005];1280;1924-02-23;1924;2;1924-03-04;3;1924-03-01;6335050;RHINE RIVER
139;139;4;0;144.3125;180.0;577.25;[180.0, 178.0, 161.25, 58.0];1250;1924-03-01;1924;3;1924-03-05;3;1924-03-05;6335050;RHINE RIVER
140;140;7;13;75.03809523809527;154.23125000000005;525.2666666666669;[32.02500000000009, 38.125, 60.0, 76.0, 154.23125000000005, 146.0, 18.885416666666742];1410;1924-03-18;1924;3;1924-03-29;3;1924-03-25;6335050;RHINE RIVER
141;141;13;268;145.18157051282054;214.21875;1887.3604166666669;[26.0, 62.0, 92.36249999999995, 142.0, 181.0562500000001, 170.45624999999995, 203.16875000000005, 214.21875, 202.51041666666674, 202.45000000000005, 193.98125000000005, 141.15625, 56.0];1060;1924-12-18;1924;12;1925-01-07;1;1924-12-31;6335050;RHINE RIVER
142;142;1;16;44.0;44.0;44.0;[44.0];1430;1925-01-16;1925;1;1925-01-17;1;1925-01-17;6335050;RHINE RIVER
143;143;13;1;115.08685897435898;202.0;1496.1291666666666;[122.75, 54.0, 29.4375, 17.941666666666606, 108.0, 116.0, 106.0, 176.0, 148.0, 124.0, 154.0, 202.0, 138.0];1230;1925-01-18;1925;1;1925-02-11;2;1925-01-31;6335050;RHINE RIVER
144;144;4;70;20.893749999999955;50.0;83.57499999999982;[24.864583333333258, 8.0, 50.0, 0.7104166666665606];1540;1925-04-11;1925;4;1925-04-17;4;1925-04-15;6335050;RHINE RIVER
145;145;21;56;223.1326388888889;315.8208333333332;4685.785416666667;[10.0, 50.0, 86.0, 107.5583333333334, 158.0, 170.0, 268.25, 271.13541666666674, 258.0, 254.0, 240.0, 250.0, 256.0, 250.0, 284.7416666666668, 278.32500000000005, 315.8208333333332, 308.5999999999999, 297.35416666666674, 280.0, 292.0];1340;1925-06-10;1925;6;1925-07-16;7;1925-07-01;6335050;RHINE RIVER
146;146;31;0;260.88797043010754;516.3458333333333;8087.527083333334;[316.0, 316.0, 328.0, 363.00833333333344, 409.47708333333344, 422.03958333333344, 413.6041666666665, 481.3395833333334, 516.3458333333333, 500.0, 512.45, 495.6500000000001, 460.0, 218.0, 78.0333333333333, 98.0, 126.14374999999995, 147.88333333333344, 188.0, 165.95000000000005, 109.875, 140.0, 157.7166666666667, 189.32708333333335, 199.20000000000005, 180.9083333333333, 116.0, 94.57500000000005, 118.0, 104.0, 122.0];1120;1925-07-01;1925;7;1925-08-08;8;1925-08-01;6335050;RHINE RIVER
147;147;3;0;88.56666666666668;100.0;265.70000000000005;[100.0, 95.70000000000005, 70.0];1320;1925-08-01;1925;8;1925-08-04;8;1925-08-04;6335050;RHINE RIVER
148;148;4;126;119.0;162.0;476.0;[66.0, 126.0, 162.0, 122.0];1060;1925-12-08;1925;12;1925-12-14;12;1925-12-12;6335050;RHINE RIVER
149;149;2;142;62.2322916666667;64.4645833333334;124.4645833333334;[64.4645833333334, 60.0];1420;1926-05-03;1926;5;1926-05-05;5;1926-05-05;6335050;RHINE RIVER
150;150;3;146;20.510416666666668;35.53125;61.53125;[6.0, 20.0, 35.53125];1040;1926-09-28;1926;9;1926-10-02;10;1926-10-01;6335050;RHINE RIVER
151;151;1;0;20.0;20.0;20.0;[20.0];1030;1926-10-01;1926;10;1926-10-02;10;1926-10-02;6335050;RHINE RIVER
152;152;11;2;61.73200757575759;95.0;679.0520833333335;[7.0750000000000455, 12.0, 36.0, 43.0, 56.3458333333333, 87.94375000000014, 87.0, 95.0, 85.6875, 82.0, 87.0];905;1926-10-04;1926;10;1926-10-22;10;1926-10-15;6335050;RHINE RIVER
153;153;6;5;27.063194444444473;46.70416666666665;162.37916666666683;[0.3250000000000455, 20.15000000000009, 46.70416666666665, 32.0, 33.0, 30.200000000000045];973;1926-10-20;1926;10;1926-10-28;10;1926-10-26;6335050;RHINE RIVER
154;154;8;111;95.5546875;146.70000000000005;764.4375;[16.0, 80.0, 96.0, 110.0, 98.0, 85.73749999999995, 132.0, 146.70000000000005];1270;1927-02-14;1927;2;1927-03-01;3;1927-02-22;6335050;RHINE RIVER
155;155;8;298;101.234375;242.0;809.875;[26.0, 40.0, 6.0, 52.0, 112.36249999999995, 242.0, 231.0562500000001, 100.45624999999995];1090;1927-12-17;1927;12;1927-12-30;12;1927-12-25;6335050;RHINE RIVER
156;156;14;84;209.23240165631472;298.3416666666667;2929.253623188406;[52.02500000000009, 68.125, 70.0, 116.0, 204.23125000000005, 246.0, 238.88541666666674, 246.0, 290.0, 295.1916666666666, 278.86666666666656, 237.586956521739, 288.0, 298.3416666666667];1260;1928-03-18;1928;3;1928-04-13;4;1928-04-01;6335050;RHINE RIVER
157;157;3;0;144.08333333333334;200.0;432.25;[200.0, 164.0, 68.25];1320;1928-04-01;1928;4;1928-04-04;4;1928-04-04;6335050;RHINE RIVER
158;158;1;50;100.0;100.0;100.0;[100.0];1480;1928-05-24;1928;5;1928-05-25;5;1928-05-25;6335050;RHINE RIVER
159;159;4;8;63.35833333333335;100.0;253.4333333333334;[11.599999999999909, 58.0, 100.0, 83.83333333333348];1480;1928-06-02;1928;6;1928-06-08;6;1928-06-06;6335050;RHINE RIVER
160;160;2;1;19.0;20.0;38.0;[18.0, 20.0];1570;1928-06-07;1928;6;1928-06-10;6;1928-06-09;6335050;RHINE RIVER
161;161;8;34;25.235677083333343;58.0;201.88541666666674;[8.0, 8.033333333333303, 8.0, 26.143749999999955, 17.88333333333344, 58.0, 45.950000000000045, 29.875];1390;1928-07-13;1928;7;1928-07-26;7;1928-07-21;6335050;RHINE RIVER
162;162;10;1;108.17270833333335;202.0;1081.7270833333334;[7.716666666666697, 59.32708333333335, 59.200000000000045, 80.9083333333333, 96.0, 104.57500000000005, 128.0, 144.0, 202.0, 200.0];1220;1928-07-22;1928;7;1928-08-08;8;1928-08-01;6335050;RHINE RIVER
163;163;31;0;169.4813172043011;247.6208333333334;5253.920833333334;[225.70000000000005, 210.0, 198.0, 181.04166666666652, 110.0, 186.2750000000001, 188.0, 225.22291666666683, 247.6208333333334, 244.45000000000005, 211.8499999999999, 209.20000000000005, 183.95416666666665, 178.0, 178.44583333333344, 168.0, 194.0, 192.0, 185.96875, 178.5250000000001, 143.15625, 100.9333333333334, 91.57500000000005, 96.00833333333344, 110.0, 86.0, 139.1875, 140.0, 146.15625, 154.6500000000001, 150.0];1090;1928-08-01;1928;8;1928-09-08;9;1928-09-01;6335050;RHINE RIVER
164;164;3;0;67.33333333333333;126.0;202.0;[126.0, 56.0, 20.0];1100;1928-09-01;1928;9;1928-09-04;9;1928-09-04;6335050;RHINE RIVER
165;165;1;11;9.491666666666788;9.491666666666788;9.491666666666788;[9.491666666666788];1110;1928-09-15;1928;9;1928-09-16;9;1928-09-16;6335050;RHINE RIVER
166;166;11;4;113.17121212121211;184.53125;1244.8833333333332;[9.020833333333258, 27.331249999999955, 30.0, 68.0, 113.0, 143.0, 169.0, 167.0, 180.0, 184.53125, 154.0];891;1928-09-20;1928;9;1928-10-09;10;1928-10-01;6335050;RHINE RIVER
167;167;5;0;91.01500000000001;136.0;455.07500000000005;[136.0, 121.0, 108.07500000000005, 84.0, 6.0];900;1928-10-01;1928;10;1928-10-06;10;1928-10-06;6335050;RHINE RIVER
168;168;5;5;42.9375;58.0;214.6875;[21.6875, 38.0, 58.0, 57.0, 40.0];963;1928-10-11;1928;10;1928-10-18;10;1928-10-16;6335050;RHINE RIVER
169;169;18;90;147.56273148148148;298.0;2656.1291666666666;[78.0, 40.0, 84.0, 30.0, 162.75, 124.0, 169.4375, 187.9416666666666, 228.0, 206.0, 186.0, 196.0, 108.0, 44.0, 64.0, 182.0, 268.0, 298.0];1110;1929-01-14;1929;1;1929-02-17;2;1929-02-01;6335050;RHINE RIVER
170;170;26;0;607.44375;962.0;15793.5375;[346.0, 390.0, 446.0, 438.0, 510.0, 471.0, 428.0, 455.0, 439.0, 445.0, 568.0, 660.0, 693.0, 761.0, 865.0, 962.0, 891.0, 801.0, 724.7375, 734.0, 727.7, 603.2520833333333, 684.2979166666667, 658.55, 618.0, 474.0];464;1929-02-01;1929;2;1929-03-14;3;1929-02-27;6335050;RHINE RIVER
171;171;1;1;36.0;36.0;36.0;[36.0];1400;1929-02-28;1929;2;1929-02-28;2;1929-03-01;6335050;RHINE RIVER
172;172;12;0;218.80277777777778;441.4416666666666;2625.633333333333;[42.450000000000045, 140.0, 128.0, 181.25, 308.0, 386.0, 424.23333333333335, 441.4416666666666, 346.0, 148.25833333333344, 20.0, 60.0];1090;1929-03-01;1929;3;1929-03-20;3;1929-03-13;6335050;RHINE RIVER
173;173;6;8;78.51944444444446;174.23125000000005;471.1166666666668;[40.0, 86.0, 174.23125000000005, 96.0, 38.88541666666674, 36.0];1390;1929-03-21;1929;3;1929-03-29;3;1929-03-27;6335050;RHINE RIVER
174;174;11;5;95.2494318181818;159.23333333333335;1047.7437499999999;[58.3416666666667, 70.0, 84.0, 108.25, 105.52083333333326, 78.0, 159.23333333333335, 120.0, 102.0, 77.5333333333333, 84.86458333333326];1430;1929-04-01;1929;4;1929-04-18;4;1929-04-12;6335050;RHINE RIVER
175;175;2;17;29.0;50.0;58.0;[8.0, 50.0];1390;1929-04-29;1929;4;1929-05-01;5;1929-05-01;6335050;RHINE RIVER
176;176;5;0;99.83125;134.4645833333334;499.15625;[88.26666666666665, 110.0, 134.4645833333334, 100.0, 66.42499999999995];1350;1929-05-01;1929;5;1929-05-08;5;1929-05-06;6335050;RHINE RIVER
177;177;17;9;117.96482843137255;188.0;2005.4020833333334;[28.0, 59.0916666666667, 60.0, 106.0, 78.0, 82.0, 108.0, 60.0, 118.19791666666674, 128.1604166666666, 160.0, 170.0, 179.95208333333335, 188.0, 168.0, 176.0, 136.0];1360;1929-05-15;1929;5;1929-06-13;6;1929-06-01;6335050;RHINE RIVER
178;178;4;0;39.39999999999998;68.0;157.5999999999999;[68.0, 40.0, 41.59999999999991, 8.0];1480;1929-06-01;1929;6;1929-06-05;6;1929-06-05;6335050;RHINE RIVER
179;179;11;44;77.23200757575759;150.9083333333333;849.5520833333335;[28.0, 15.950000000000045, 9.875, 40.0, 77.7166666666667, 119.32708333333335, 139.20000000000005, 150.9083333333333, 116.0, 94.57500000000005, 58.0];1260;1929-07-19;1929;7;1929-08-06;8;1929-07-30;6335050;RHINE RIVER
180;180;4;3;16.18541666666664;20.0;64.74166666666656;[15.700000000000045, 20.0, 18.0, 11.041666666666515];1320;1929-08-02;1929;8;1929-08-07;8;1929-08-06;6335050;RHINE RIVER
181;181;8;1;63.32161458333337;95.22291666666683;506.57291666666697;[46.27500000000009, 78.0, 95.22291666666683, 47.620833333333394, 74.45000000000005, 71.84999999999991, 69.20000000000005, 23.95416666666665];1270;1929-08-07;1929;8;1929-08-17;8;1929-08-15;6335050;RHINE RIVER
182;182;6;2;35.27500000000001;68.52500000000009;211.6500000000001;[8.0, 34.0, 32.0, 45.96875, 68.52500000000009, 23.15625];1220;1929-08-17;1929;8;1929-08-27;8;1929-08-23;6335050;RHINE RIVER
183;183;27;12;98.09768518518518;175.53125;2648.6375;[10.0, 33.0958333333333, 64.9375, 62.0, 72.0, 60.0, 96.0, 96.0, 109.13750000000005, 87.51666666666665, 72.0, 97.57500000000005, 120.49166666666679, 106.0, 93.0, 105.0, 108.0, 107.02083333333326, 100.33124999999995, 88.0, 115.0, 99.0, 114.0, 137.0, 155.0, 165.0, 175.53125];900;1929-09-04;1929;9;1929-10-26;10;1929-10-01;6335050;RHINE RIVER
184;184;31;0;138.07670698924733;233.32500000000005;4280.377916666667;[160.0, 166.0, 166.0, 116.07500000000005, 111.0, 131.0, 142.0, 119.3458333333333, 79.94375000000014, 54.0, 49.0, 63.6875, 44.0, 111.0, 125.0, 158.0, 201.3687500000001, 197.0, 228.0, 233.32500000000005, 233.1500000000001, 231.70416666666665, 198.0, 142.0, 103.20000000000005, 139.75833333333344, 140.11249999999995, 138.08333333333337, 136.98749999999995, 97.15625, 64.48000000000002];797;1929-10-01;1929;10;1929-11-19;11;1929-11-01;6335050;RHINE RIVER
185;185;1;0;57.80000000000007;57.80000000000007;57.80000000000007;[57.80000000000007];936;1929-11-01;1929;11;1929-11-02;11;1929-11-02;6335050;RHINE RIVER
